uuid,score,winner,newPlayer,startPlayer,playerRefId,rank,seatOrder,role,teamRole,team,startPosition,metaData
e4e0cd09-4bac-430e-88c3-ae9a8a12cdca,,false,true,false,21,0,0,,,,,
e4e0cd09-4bac-430e-88c3-ae9a8a12cdca,,false,true,false,20,0,0,,,,,
e4e0cd09-4bac-430e-88c3-ae9a8a12cdca,,false,true,false,15,0,0,,,,,
e4e0cd09-4bac-430e-88c3-ae9a8a12cdca,,false,true,false,16,0,0,,,,,
e4e0cd09-4bac-430e-88c3-ae9a8a12cdca,,false,true,false,14,0,0,,,,,
e4e0cd09-4bac-430e-88c3-ae9a8a12cdca,,false,false,false,2,0,0,,,,,
e4e0cd09-4bac-430e-88c3-ae9a8a12cdca,,false,false,false,109,0,0,,,,,
2e2e74a7-eba1-42ad-91f1-e04ec577a698,,true,true,false,13,0,0,,,,,
2e2e74a7-eba1-42ad-91f1-e04ec577a698,,true,false,false,109,0,0,,,,,
3ae23eaa-5987-4a8e-bec2-eee9f4bce6e8,"",true,true,false,2,0,0,,,,,
3ae23eaa-5987-4a8e-bec2-eee9f4bce6e8,"",false,true,false,109,0,0,,,,,
3c80bad8-9b50-4106-be5d-dfac6b1eabb4,,true,false,false,2,0,0,,,,,
3c80bad8-9b50-4106-be5d-dfac6b1eabb4,,false,false,false,109,0,0,,,,,
e2e8712c-35ad-4491-9cfc-506921d40922,,false,false,false,2,0,0,,,,,
e2e8712c-35ad-4491-9cfc-506921d40922,,true,false,false,109,0,0,,,,,
8649622a-6eab-42cf-a56c-dc9df4dba8a5,"",false,false,false,2,0,0,,,,,
8649622a-6eab-42cf-a56c-dc9df4dba8a5,"",true,false,false,109,0,0,,,,,
84965426-cdad-4c7d-a738-16f064ce158a,,false,false,false,2,0,0,,,,,
84965426-cdad-4c7d-a738-16f064ce158a,,true,false,false,109,0,0,,,,,
a3481a2d-bca8-484e-adf6-89b9614f8227,,true,false,false,2,0,0,,,,,
a3481a2d-bca8-484e-adf6-89b9614f8227,,false,false,false,109,0,0,,,,,
d069e71a-0f15-4364-93c5-9ef389c19682,,true,true,false,2,0,0,Ron,,,,
d069e71a-0f15-4364-93c5-9ef389c19682,,true,true,false,19,0,0,Hermione,,,,
d069e71a-0f15-4364-93c5-9ef389c19682,,true,true,false,109,0,0,Harry,,,,
ea50e454-ccc6-46b4-9ddf-f06f8f70b684,2,false,true,false,8,0,0,,,,,
ea50e454-ccc6-46b4-9ddf-f06f8f70b684,12,false,true,false,2,0,0,,,,,
ea50e454-ccc6-46b4-9ddf-f06f8f70b684,4,false,true,false,7,0,0,,,,,
ea50e454-ccc6-46b4-9ddf-f06f8f70b684,13,true,true,false,109,0,0,,,,,
911533d1-5267-4fba-9840-df51fd4d1f67,,true,true,false,17,0,0,Pilot,,,,
911533d1-5267-4fba-9840-df51fd4d1f67,,true,true,false,13,0,0,Navigator,,,,
911533d1-5267-4fba-9840-df51fd4d1f67,,true,true,false,109,0,0,Engineer,,,,
d6948260-f9d7-4bb4-92f8-4c002726f3b8,"",true,true,false,17,0,0,Researcher,,,,
d6948260-f9d7-4bb4-92f8-4c002726f3b8,,true,true,false,13,0,0,Quarantine Specialist,,,,
d6948260-f9d7-4bb4-92f8-4c002726f3b8,,true,true,false,109,0,0,Medic,,,,
a397b905-5ecd-4033-b174-b2a7f80d2918,"",true,true,false,17,0,0,,,,,
a397b905-5ecd-4033-b174-b2a7f80d2918,"",false,true,false,13,0,0,"",,,,
a397b905-5ecd-4033-b174-b2a7f80d2918,"",true,true,false,109,0,0,,,,,
3d2863ab-5c98-437b-8897-fcf78b34faff,,true,true,false,2,0,0,Operations Expert,,,,
3d2863ab-5c98-437b-8897-fcf78b34faff,,true,true,false,109,0,0,Pilot,,,,
2a648caf-2a84-458b-809a-cb22b11530ad,,false,true,false,4,0,0,Operations Expert,,,,
2a648caf-2a84-458b-809a-cb22b11530ad,,false,false,false,2,0,0,Virologist,,,,
2a648caf-2a84-458b-809a-cb22b11530ad,,false,false,false,109,0,0,Contingency Planner,,,,
2a648caf-2a84-458b-809a-cb22b11530ad,,false,true,false,3,0,0,Medic,,,,
df020f1d-ab6a-4bed-834b-aca3d6718fca,14,true,false,false,2,0,0,,,,,
df020f1d-ab6a-4bed-834b-aca3d6718fca,12,false,true,false,19,0,0,,,,,
df020f1d-ab6a-4bed-834b-aca3d6718fca,9,false,false,false,109,0,0,,,,,
705fc314-542d-4b1b-83b8-b6e1ef49cb20,,false,true,false,17,0,0,Imaging Technician,,,,
705fc314-542d-4b1b-83b8-b6e1ef49cb20,,false,true,false,13,0,0,Fire Captain,,,,
705fc314-542d-4b1b-83b8-b6e1ef49cb20,,false,true,false,109,0,0,CAFS Firefighter,,,,
705fc314-542d-4b1b-83b8-b6e1ef49cb20,,false,true,false,9,0,0,Generalist,,,,
37aec9f6-0fea-4ab3-bb94-880042c519fd,,true,false,false,17,0,0,CAFS Firefighter,,,,
37aec9f6-0fea-4ab3-bb94-880042c519fd,,true,false,false,13,0,0,Fire Captain,,,,
37aec9f6-0fea-4ab3-bb94-880042c519fd,,true,false,false,109,0,0,Generalist,,,,
37aec9f6-0fea-4ab3-bb94-880042c519fd,,true,false,false,9,0,0,Rescue Specialist,,,,
7616eafa-4134-428b-bfb2-6e071e3866db,"",false,false,false,17,0,0,,,,,
7616eafa-4134-428b-bfb2-6e071e3866db,"",false,false,false,13,0,0,,,,,
7616eafa-4134-428b-bfb2-6e071e3866db,"",true,false,false,109,0,0,,,,,
7616eafa-4134-428b-bfb2-6e071e3866db,"",false,true,false,9,0,0,,,,,
2148308f-83b3-42b9-833d-606d0d0c24eb,18,true,true,false,17,0,0,,,,,
2148308f-83b3-42b9-833d-606d0d0c24eb,18,true,true,false,109,0,0,,,,,
2148308f-83b3-42b9-833d-606d0d0c24eb,18,true,true,false,9,0,0,,,,,
cb201043-8326-46b0-8208-7f27e8a8cf4c,0,false,true,false,17,0,0,,,,,
cb201043-8326-46b0-8208-7f27e8a8cf4c,1,true,true,false,109,0,0,,,,,
cb201043-8326-46b0-8208-7f27e8a8cf4c,0,false,true,false,9,0,0,,,,,
3053a2bc-2235-44ef-a587-4e6d81bbe476,26,false,true,false,21,0,0,,,,,
3053a2bc-2235-44ef-a587-4e6d81bbe476,24,false,true,false,20,0,0,,,,,
3053a2bc-2235-44ef-a587-4e6d81bbe476,31,true,true,false,2,0,0,,,,,
3053a2bc-2235-44ef-a587-4e6d81bbe476,30,false,true,false,109,0,0,,,,,
00ab4f5f-d71e-4dd8-8946-ef5a2ed948e6,0,false,true,false,21,0,0,,,,,
00ab4f5f-d71e-4dd8-8946-ef5a2ed948e6,4,true,true,false,20,0,0,,,,,
00ab4f5f-d71e-4dd8-8946-ef5a2ed948e6,4,true,true,false,2,0,0,,,,,
00ab4f5f-d71e-4dd8-8946-ef5a2ed948e6,2,false,true,false,109,0,0,,,,,
11cc658c-a933-4ac1-90ea-b03558f360f5,"",true,false,false,2,0,0,,,,,
11cc658c-a933-4ac1-90ea-b03558f360f5,"",false,false,false,109,0,0,,,,,
ea96bff3-a8ae-43ac-900a-9d2532749d95,,true,false,false,2,0,0,,,,,
ea96bff3-a8ae-43ac-900a-9d2532749d95,,false,false,false,109,0,0,,,,,
7c5aa97e-ddf3-4092-95a0-fc139cb86079,,false,false,false,2,0,0,,,,,
7c5aa97e-ddf3-4092-95a0-fc139cb86079,,true,false,false,109,0,0,,,,,
35af2448-700a-4c54-8ea0-c40ff08f6bc8,,true,false,false,2,0,0,Ron,,,,
35af2448-700a-4c54-8ea0-c40ff08f6bc8,,true,false,false,19,0,0,Hermione,,,,
35af2448-700a-4c54-8ea0-c40ff08f6bc8,,true,false,false,109,0,0,Harry,,,,
064e836e-d561-4352-b383-7a8b08a90f96,60,true,true,false,17,0,0,,,,,
064e836e-d561-4352-b383-7a8b08a90f96,51,false,true,false,109,0,0,,,,,
064e836e-d561-4352-b383-7a8b08a90f96,51,false,true,false,9,0,0,,,,,
f3dc2564-d0ef-46ce-a6ae-f79ec36f7066,60,true,false,false,17,0,0,,,,,
f3dc2564-d0ef-46ce-a6ae-f79ec36f7066,55,false,false,false,109,0,0,,,,,
f3dc2564-d0ef-46ce-a6ae-f79ec36f7066,55,false,false,false,9,0,0,,,,,
771d1322-2eba-48f8-8e1e-5b745c079587,60,true,false,false,17,0,0,,,,,
771d1322-2eba-48f8-8e1e-5b745c079587,59,false,false,false,109,0,0,,,,,
771d1322-2eba-48f8-8e1e-5b745c079587,59,false,false,false,9,0,0,,,,,
bf5584c8-256c-4081-904e-959fd93dcae9,"",false,true,false,17,0,0,,,,,
bf5584c8-256c-4081-904e-959fd93dcae9,,false,true,false,18,0,0,,,,,
bf5584c8-256c-4081-904e-959fd93dcae9,"",true,true,false,109,0,0,,,,,
b71666f6-14a3-4eb2-b43b-389ebc3b5fa6,,true,true,false,13,0,0,Hermione,,,,
b71666f6-14a3-4eb2-b43b-389ebc3b5fa6,,true,false,false,2,0,0,Ron,,,,
b71666f6-14a3-4eb2-b43b-389ebc3b5fa6,,true,false,false,109,0,0,Neville,,,,
b71666f6-14a3-4eb2-b43b-389ebc3b5fa6,,true,true,false,9,0,0,Harry,,,,
da437044-5d11-4339-9046-83e959579369,"",false,true,false,8,0,0,Alexandria,,,,
da437044-5d11-4339-9046-83e959579369,,false,true,false,6,0,0,Rhodos,,,,
da437044-5d11-4339-9046-83e959579369,,false,true,false,5,0,0,Olympia,,,,
da437044-5d11-4339-9046-83e959579369,,true,true,false,2,0,0,Babylon,,,,
da437044-5d11-4339-9046-83e959579369,,false,true,false,7,0,0,Giza,,,,
da437044-5d11-4339-9046-83e959579369,"",false,true,false,109,0,0,Halikarnassos,,,,
c53c699f-0d4d-4ff5-a07a-54ea2da33b2e,7,false,true,false,13,0,0,,,,,
c53c699f-0d4d-4ff5-a07a-54ea2da33b2e,10,true,true,false,2,0,0,,,,,
c53c699f-0d4d-4ff5-a07a-54ea2da33b2e,9,false,true,false,109,0,0,,,,,
c53c699f-0d4d-4ff5-a07a-54ea2da33b2e,8,false,true,false,9,0,0,,,,,
f0d02daa-4109-4aed-9764-a7a494fa90e4,109,false,true,false,13,0,0,,,,,
f0d02daa-4109-4aed-9764-a7a494fa90e4,99,false,true,false,109,0,0,,,,,
f0d02daa-4109-4aed-9764-a7a494fa90e4,129,true,true,false,9,0,0,,,,,
3e0e9b8c-db7b-4d0c-a964-c9634fec7321,77,false,true,false,13,0,0,,,,,
3e0e9b8c-db7b-4d0c-a964-c9634fec7321,79,false,true,false,2,0,0,,,,,
3e0e9b8c-db7b-4d0c-a964-c9634fec7321,99,false,true,false,109,0,0,,,,,
3e0e9b8c-db7b-4d0c-a964-c9634fec7321,109,true,true,false,9,0,0,,,,,
1d25f421-3bf1-4396-88fe-9697f5552f39,"",false,false,false,13,0,0,,,,,
1d25f421-3bf1-4396-88fe-9697f5552f39,"",false,true,false,2,0,0,,,,,
1d25f421-3bf1-4396-88fe-9697f5552f39,"",true,false,false,109,0,0,,,,,
1d25f421-3bf1-4396-88fe-9697f5552f39,"",false,false,false,9,0,0,,,,,
03e80f28-e6e5-4573-83b4-4869dc5e7ab5,2,false,true,false,13,0,0,,,,,
03e80f28-e6e5-4573-83b4-4869dc5e7ab5,3,true,true,false,109,0,0,,,,,
03e80f28-e6e5-4573-83b4-4869dc5e7ab5,2,false,true,false,9,0,0,,,,,
07d259fd-9eca-4436-b39f-5c7f43932750,"",false,false,false,13,0,0,,,,,
07d259fd-9eca-4436-b39f-5c7f43932750,"",true,false,false,109,0,0,,,,,
07d259fd-9eca-4436-b39f-5c7f43932750,"",false,false,false,9,0,0,,,,,
eddb1aeb-ebf1-4439-ab58-222162ee81df,"",true,false,false,13,0,0,,,,,
eddb1aeb-ebf1-4439-ab58-222162ee81df,"",true,false,false,109,0,0,,,,,
eddb1aeb-ebf1-4439-ab58-222162ee81df,"",true,false,false,9,0,0,,,,,
fcea9883-473b-408c-b39a-42d30d31c980,,false,true,false,8,0,0,,,,,
fcea9883-473b-408c-b39a-42d30d31c980,,false,true,false,6,0,0,,,,,
fcea9883-473b-408c-b39a-42d30d31c980,,false,true,false,5,0,0,,,,,
fcea9883-473b-408c-b39a-42d30d31c980,,false,false,false,2,0,0,,,,,
fcea9883-473b-408c-b39a-42d30d31c980,,true,true,false,7,0,0,,,,,
fcea9883-473b-408c-b39a-42d30d31c980,,false,false,false,109,0,0,,,,,
92fd540d-e5fe-47e6-8ee4-444916c4b9d1,2,true,true,false,8,0,0,,,1,,
92fd540d-e5fe-47e6-8ee4-444916c4b9d1,1,false,true,false,6,0,0,,,0,,
92fd540d-e5fe-47e6-8ee4-444916c4b9d1,2,true,true,false,5,0,0,,,1,,
92fd540d-e5fe-47e6-8ee4-444916c4b9d1,1,false,true,false,2,0,0,,,0,,
92fd540d-e5fe-47e6-8ee4-444916c4b9d1,1,false,true,false,7,0,0,,,0,,
92fd540d-e5fe-47e6-8ee4-444916c4b9d1,2,true,true,false,109,0,0,,,1,,
3dbcb4b1-219c-4ffe-bda9-db8b8c97750b,4,false,true,false,13,0,0,,,,,
3dbcb4b1-219c-4ffe-bda9-db8b8c97750b,10,true,true,false,109,0,0,,,1,,
3dbcb4b1-219c-4ffe-bda9-db8b8c97750b,4,false,true,false,9,0,0,,,,,
244e6dce-c535-49e0-a797-a549d85f04ee,,true,true,false,13,0,0,Field Operative,,,,
244e6dce-c535-49e0-a797-a549d85f04ee,,true,true,false,5,0,0,Field Director,,,,
244e6dce-c535-49e0-a797-a549d85f04ee,,true,false,false,109,0,0,Researcher,,1,,
244e6dce-c535-49e0-a797-a549d85f04ee,,true,true,false,9,0,0,Operations Expert,,,,
20365221-ca5e-45c2-b409-7b49f5a352fc,"",false,false,false,13,0,0,,,,,
20365221-ca5e-45c2-b409-7b49f5a352fc,"",false,true,false,5,0,0,,,,,
20365221-ca5e-45c2-b409-7b49f5a352fc,"",true,false,false,109,0,0,,,1,,
20365221-ca5e-45c2-b409-7b49f5a352fc,"",false,false,false,9,0,0,,,,,
1D803AFC-FB0C-4C78-8C14-DE976C0EF8DF,45,false,false,false,11,0,0,,,0,,
1D803AFC-FB0C-4C78-8C14-DE976C0EF8DF,51,true,false,false,12,0,0,,,,,
3f93a4f8-c7c3-4d8d-a3f9-d20eb178e3e2,4,false,false,false,13,0,0,,,,,
3f93a4f8-c7c3-4d8d-a3f9-d20eb178e3e2,10,true,false,false,109,0,0,,,1,,
3f93a4f8-c7c3-4d8d-a3f9-d20eb178e3e2,6,false,false,false,9,0,0,,,,,
8177fb38-1afa-439c-8755-a50360931eed,,false,true,false,13,0,0,,,,,
8177fb38-1afa-439c-8755-a50360931eed,,false,true,false,109,0,0,,,1,,
8177fb38-1afa-439c-8755-a50360931eed,,true,true,false,9,0,0,,,,,
f5763407-e8ff-4a51-9ca9-03474ed0ed09,,false,false,false,13,0,0,,,,,
f5763407-e8ff-4a51-9ca9-03474ed0ed09,,false,false,false,109,0,0,,,1,,
f5763407-e8ff-4a51-9ca9-03474ed0ed09,,true,false,false,9,0,0,,,,,
2503C205-58DB-403A-A5E9-98725CE12330,"",true,false,false,107,0,0,,,0,,
2503C205-58DB-403A-A5E9-98725CE12330,"",false,false,false,11,0,0,,,0,,
96C86825-F735-475C-86B6-2828CEE966E6,50,false,false,false,107,0,0,,,,,
96C86825-F735-475C-86B6-2828CEE966E6,55,true,false,false,11,0,0,,,0,,
c33c4b55-6b88-4edc-ac6e-009fcf94716a,,false,true,false,13,0,0,,,,,
c33c4b55-6b88-4edc-ac6e-009fcf94716a,,true,true,false,109,0,0,,,1,,
c33c4b55-6b88-4edc-ac6e-009fcf94716a,,false,true,false,9,0,0,,,,,
1cde3312-de94-4bbe-87fa-fae29ed32776,,true,false,false,13,0,0,"",,,,
1cde3312-de94-4bbe-87fa-fae29ed32776,,true,false,false,109,0,0,"",,1,,
1cde3312-de94-4bbe-87fa-fae29ed32776,,true,false,false,9,0,0,,,,,
6544b873-e196-4299-a87b-7556556b88d3,,false,false,false,13,0,0,Troubleshooter,,,,
6544b873-e196-4299-a87b-7556556b88d3,,false,false,false,2,0,0,Epidemiologist,,,,
6544b873-e196-4299-a87b-7556556b88d3,,false,false,false,109,0,0,Pilot,,1,,
6544b873-e196-4299-a87b-7556556b88d3,,false,false,false,9,0,0,Medic,,,,
ca1f1210-3340-4034-b09a-1d414e1592c7,,false,true,false,2,0,0,,,,,
ca1f1210-3340-4034-b09a-1d414e1592c7,,true,false,false,109,0,0,,,1,,
fd92fbb3-2a13-49f8-8f37-41543635c89c,"",false,true,false,13,0,0,,,,,
fd92fbb3-2a13-49f8-8f37-41543635c89c,10,true,true,false,109,0,0,,,1,,
fd92fbb3-2a13-49f8-8f37-41543635c89c,,false,true,false,9,0,0,,,,,
0c4e3e7b-3e1f-4503-bf47-35288728fdd4,56,false,true,false,13,0,0,,,,,
0c4e3e7b-3e1f-4503-bf47-35288728fdd4,56,true,true,false,2,0,0,,,,,
0c4e3e7b-3e1f-4503-bf47-35288728fdd4,56,false,false,false,109,0,0,,,1,,
0c4e3e7b-3e1f-4503-bf47-35288728fdd4,56,false,false,false,9,0,0,,,,,
18933d9c-1e19-4482-a055-443aec5186a2,55,true,false,false,13,0,0,,,,,
18933d9c-1e19-4482-a055-443aec5186a2,55,false,false,false,2,0,0,,,,,
18933d9c-1e19-4482-a055-443aec5186a2,55,false,false,false,109,0,0,,,1,,
18933d9c-1e19-4482-a055-443aec5186a2,55,false,false,false,9,0,0,,,,,
F716F306-ECD9-4F00-8806-AABDD9E862B5,48,false,false,false,11,0,0,,,0,,
F716F306-ECD9-4F00-8806-AABDD9E862B5,75,true,true,false,107,0,0,,,,,
403879a3-bd7f-4346-9c67-0db172d75ebb,,false,true,false,20,0,0,,,,,
403879a3-bd7f-4346-9c67-0db172d75ebb,,true,true,false,14,0,0,,,,,
403879a3-bd7f-4346-9c67-0db172d75ebb,,false,false,false,2,0,0,,,,,
403879a3-bd7f-4346-9c67-0db172d75ebb,,false,false,false,109,0,0,,,1,,
ba672a58-6f9e-44ed-b29f-a98aa018913c,,true,true,false,21,0,0,Neville,,,,
ba672a58-6f9e-44ed-b29f-a98aa018913c,,true,true,false,20,0,0,Harry,,,,
ba672a58-6f9e-44ed-b29f-a98aa018913c,,true,false,false,2,0,0,Ron,,,,
ba672a58-6f9e-44ed-b29f-a98aa018913c,,true,false,false,109,0,0,Hermione,,1,,
2AD92ECC-517C-435A-8893-DB538B80A10C,70,true,false,false,110,0,0,,,,,
2AD92ECC-517C-435A-8893-DB538B80A10C,60,false,false,false,11,0,0,,,0,,
ffd4811d-e7ae-4fef-88e6-0bde03673f18,0,false,true,false,8,0,0,,,,,
ffd4811d-e7ae-4fef-88e6-0bde03673f18,0,false,true,false,6,0,0,,,,,
ffd4811d-e7ae-4fef-88e6-0bde03673f18,0,false,true,false,5,0,0,,,,,
ffd4811d-e7ae-4fef-88e6-0bde03673f18,0,false,true,false,2,0,0,,,,,
ffd4811d-e7ae-4fef-88e6-0bde03673f18,0,false,true,false,7,0,0,,,,,
ffd4811d-e7ae-4fef-88e6-0bde03673f18,1,true,true,false,109,0,0,,,1,,
6debc3bb-9ddd-4a23-9c3b-6a483c2f85e0,1,true,true,false,8,0,0,,,0,,
6debc3bb-9ddd-4a23-9c3b-6a483c2f85e0,1,true,true,false,6,0,0,,,0,,
6debc3bb-9ddd-4a23-9c3b-6a483c2f85e0,1,true,true,false,5,0,0,,,0,,
6debc3bb-9ddd-4a23-9c3b-6a483c2f85e0,1,true,true,false,2,0,0,,,0,,
6debc3bb-9ddd-4a23-9c3b-6a483c2f85e0,0,false,true,false,7,0,0,,,1,,
6debc3bb-9ddd-4a23-9c3b-6a483c2f85e0,0,false,true,false,22,0,0,,,1,,
6debc3bb-9ddd-4a23-9c3b-6a483c2f85e0,1,true,true,false,109,0,0,,,0,,
1FF7CF38-8E7C-4B23-885A-AE168DC15FE8,60,true,false,false,11,0,0,,,0,,
1FF7CF38-8E7C-4B23-885A-AE168DC15FE8,46,false,true,false,111,0,0,,,,,
3f83e563-6c9f-4ad1-a914-64a041f51334,,true,true,false,2,0,0,,,0,,
3f83e563-6c9f-4ad1-a914-64a041f51334,,false,true,false,109,0,0,,,0,,
2e8944e0-025f-4795-96ae-61e97799c358,,true,true,false,21,0,0,,,,,
2e8944e0-025f-4795-96ae-61e97799c358,,false,true,false,2,0,0,,,0,,
2e8944e0-025f-4795-96ae-61e97799c358,,false,true,false,109,0,0,,,0,,
48b0e2f8-4de2-4c70-bd5c-4c0dd8420cb6,,false,true,false,8,0,0,,,,,
48b0e2f8-4de2-4c70-bd5c-4c0dd8420cb6,,true,true,false,2,0,0,,,0,,
48b0e2f8-4de2-4c70-bd5c-4c0dd8420cb6,,false,true,false,7,0,0,,,,,
48b0e2f8-4de2-4c70-bd5c-4c0dd8420cb6,,false,true,false,109,0,0,,,0,,
508ee066-0157-45f1-b2f9-fcad43c9b4d6,,false,false,false,21,0,0,,,,,
508ee066-0157-45f1-b2f9-fcad43c9b4d6,,false,true,false,20,0,0,,,,,
508ee066-0157-45f1-b2f9-fcad43c9b4d6,,true,false,false,109,0,0,,,0,,
b3afc4b2-4913-4622-ae97-ba34553bce51,,true,false,false,2,0,0,Pilot,,,,
b3afc4b2-4913-4622-ae97-ba34553bce51,,true,false,false,109,0,0,Field Director,,0,,
4d7cfbfe-d94c-4aaa-9479-3b8664d28627,,false,true,false,15,0,0,,,,,
4d7cfbfe-d94c-4aaa-9479-3b8664d28627,,false,true,false,16,0,0,,,,,
4d7cfbfe-d94c-4aaa-9479-3b8664d28627,,false,false,false,2,0,0,,,,,
4d7cfbfe-d94c-4aaa-9479-3b8664d28627,,true,false,false,109,0,0,,,0,,
91eded02-9317-4e46-8698-e414c0f66594,,true,false,false,2,0,0,,,,,
91eded02-9317-4e46-8698-e414c0f66594,,false,false,false,109,0,0,,,0,,
e8eee6f5-52e4-48c6-a5c8-7dc0b402b2fc,,true,true,false,6,0,0,,,,,
e8eee6f5-52e4-48c6-a5c8-7dc0b402b2fc,,false,true,false,5,0,0,,,,,
e8eee6f5-52e4-48c6-a5c8-7dc0b402b2fc,,false,true,false,2,0,0,,,,,
e8eee6f5-52e4-48c6-a5c8-7dc0b402b2fc,,false,true,false,109,0,0,,,0,,
09B4B1BD-E57A-4C4D-AC3C-CCDF4BE99FCD,43,false,false,false,101,0,0,,,,,
09B4B1BD-E57A-4C4D-AC3C-CCDF4BE99FCD,74,true,false,false,107,0,0,,,0,,
C2C34E6C-10B8-4855-8940-25B386CD4538,65,false,false,false,12,0,0,,,,,
C2C34E6C-10B8-4855-8940-25B386CD4538,71,true,false,false,11,0,0,,,0,,
89a80430-3212-4772-b086-137c7e81b04d,,true,true,false,24,0,0,Researcher,,,,
89a80430-3212-4772-b086-137c7e81b04d,,true,true,false,23,0,0,Archivist,,,,
89a80430-3212-4772-b086-137c7e81b04d,,true,true,false,2,0,0,Pilot,,,,
89a80430-3212-4772-b086-137c7e81b04d,,true,false,false,109,0,0,Generalist,,0,,
BE4ED670-C3B5-44C6-90E5-38DE92460604,60,false,false,false,11,0,0,,,0,,
BE4ED670-C3B5-44C6-90E5-38DE92460604,74,true,false,false,12,0,0,,,0,,
ae922cd1-2205-4421-907d-3e6e505b8a8e,,false,false,false,2,0,0,,,,,
ae922cd1-2205-4421-907d-3e6e505b8a8e,,true,true,false,25,0,0,,,,,
ae922cd1-2205-4421-907d-3e6e505b8a8e,,false,true,false,26,0,0,,,,,
ae922cd1-2205-4421-907d-3e6e505b8a8e,,true,false,false,109,0,0,,,0,,
d7e70850-3592-467e-bf74-c85d41de59b0,32,false,true,false,2,0,0,,,,,
d7e70850-3592-467e-bf74-c85d41de59b0,70,true,true,false,109,0,0,,,0,,
10509382-5371-4831-8ab4-e0d8522aa8ed,16,true,true,false,28,0,0,,,,,
10509382-5371-4831-8ab4-e0d8522aa8ed,14,false,true,false,29,0,0,,,,,
10509382-5371-4831-8ab4-e0d8522aa8ed,15,false,true,false,109,0,0,,,0,,
10509382-5371-4831-8ab4-e0d8522aa8ed,14,false,true,false,27,0,0,,,,,
f654230a-1cbe-423d-9bbd-42dd4d857854,16,true,false,false,28,0,0,,,,,
f654230a-1cbe-423d-9bbd-42dd4d857854,12,false,false,false,29,0,0,,,,,
f654230a-1cbe-423d-9bbd-42dd4d857854,8,false,false,false,109,0,0,,,0,,
f654230a-1cbe-423d-9bbd-42dd4d857854,16,true,false,false,27,0,0,,,,,
f76e1370-2a10-447c-b35f-2d196771a31c,,false,true,false,28,0,0,,,,,
f76e1370-2a10-447c-b35f-2d196771a31c,,false,true,false,29,0,0,,,,,
f76e1370-2a10-447c-b35f-2d196771a31c,,true,false,false,109,0,0,,,0,,
f76e1370-2a10-447c-b35f-2d196771a31c,,false,true,false,27,0,0,,,,,
68f8a3e5-2a81-45a3-b4ca-7ed3ac94292b,0,false,true,false,28,0,0,Renegades,,0,,
68f8a3e5-2a81-45a3-b4ca-7ed3ac94292b,0,false,true,false,29,0,0,Sheriff & Deputy,,1,,
68f8a3e5-2a81-45a3-b4ca-7ed3ac94292b,1,true,true,false,109,0,0,Outlaws,,2,,
68f8a3e5-2a81-45a3-b4ca-7ed3ac94292b,1,true,true,false,27,0,0,Outlaws,,2,,
280d66a4-dea1-4265-9e58-7f2f719c76eb,,false,true,false,28,0,0,,,0,,
280d66a4-dea1-4265-9e58-7f2f719c76eb,,false,true,false,29,0,0,,,1,,
280d66a4-dea1-4265-9e58-7f2f719c76eb,,true,false,false,109,0,0,,,2,,
280d66a4-dea1-4265-9e58-7f2f719c76eb,,false,true,false,27,0,0,,,2,,
1831755b-934f-48f7-813d-f5177c58f43e,,false,false,false,28,0,0,,,0,,
1831755b-934f-48f7-813d-f5177c58f43e,,false,false,false,29,0,0,,,1,,
1831755b-934f-48f7-813d-f5177c58f43e,,true,false,false,109,0,0,,,2,,
1831755b-934f-48f7-813d-f5177c58f43e,,false,false,false,27,0,0,,,2,,
d26caa40-b2aa-43f0-99b8-2e8438fa029e,"",false,true,false,28,0,0,,,0,,
d26caa40-b2aa-43f0-99b8-2e8438fa029e,"",false,true,false,29,0,0,,,0,,
d26caa40-b2aa-43f0-99b8-2e8438fa029e,"",true,true,false,2,0,0,,,1,,
d26caa40-b2aa-43f0-99b8-2e8438fa029e,"",true,true,false,109,0,0,,,1,,
d26caa40-b2aa-43f0-99b8-2e8438fa029e,"",false,true,false,27,0,0,,,0,,
db3f3f57-f99d-4981-a53d-8d283031eb17,,true,false,false,109,0,0,,,1,,
db3f3f57-f99d-4981-a53d-8d283031eb17,,false,true,false,27,0,0,,,0,,
aff305d5-6134-4cc3-8b84-2e4d027283df,,true,false,false,109,0,0,,,1,,
aff305d5-6134-4cc3-8b84-2e4d027283df,,false,false,false,27,0,0,,,0,,
51300079-7c88-4d5b-9279-31ed69123880,,true,false,false,109,0,0,,,1,,
51300079-7c88-4d5b-9279-31ed69123880,,false,false,false,27,0,0,,,0,,
738e01fe-efc5-4c6c-941d-83f6e2059dc1,,false,true,false,21,0,0,,,,,
738e01fe-efc5-4c6c-941d-83f6e2059dc1,,true,true,false,20,0,0,,,,,
738e01fe-efc5-4c6c-941d-83f6e2059dc1,,false,true,false,30,0,0,,,,,
738e01fe-efc5-4c6c-941d-83f6e2059dc1,,false,true,false,14,0,0,,,,,
738e01fe-efc5-4c6c-941d-83f6e2059dc1,,false,false,false,109,0,0,,,1,,
f9c39141-ed4e-4ff6-a9a2-d70056fb3ab2,,false,true,false,31,0,0,,,,,
f9c39141-ed4e-4ff6-a9a2-d70056fb3ab2,,false,true,false,32,0,0,,,,,
f9c39141-ed4e-4ff6-a9a2-d70056fb3ab2,,false,false,false,2,0,0,,,,,
